Sales_Outlet_Id,Transaction_Date,Product_Id,Starting_Inventory,Quantity_Sold,Current Inventory,Waste,% Waste,Replenishment_Required
7,2023,41,95,73,5,17,0.178947368,YES
2,2023,33,71,48,8,15,0.211267606,YES
6,2022,85,29,10,13,6,0.206896552,YES
6,2023,37,35,21,4,10,0.285714286,YES
5,2020,37,28,2,16,10,0.357142857,NO
10,2022,52,58,29,17,12,0.206896552,YES
3,2023,7,23,10,2,11,0.47826087,YES
4,2023,13,36,20,0,16,0.444444444,YES
4,2020,7,23,17,6,0,0,YES
7,2020,83,55,31,2,22,0.4,YES
8,2023,7,82,79,0,3,0.036585366,YES
10,2023,50,62,55,5,2,0.032258065,YES
10,2022,1,32,19,1,12,0.375,YES
4,2020,21,88,76,9,3,0.034090909,YES
6,2023,31,71,55,2,14,0.197183099,YES
7,2023,31,45,9,24,12,0.266666667,NO
10,2022,13,75,17,54,4,0.053333333,NO
4,2022,68,70,54,1,15,0.214285714,YES
10,2022,25,31,27,3,1,0.032258065,YES
8,2022,1,34,7,5,22,0.647058824,YES
10,2019,36,76,9,18,49,0.644736842,YES
3,2022,21,66,37,3,26,0.393939394,YES
9,2022,54,98,84,3,11,0.112244898,YES
9,2020,59,57,42,15,0,0,YES
2,2020,57,57,43,13,1,0.01754386,YES
9,2022,15,76,41,4,31,0.407894737,YES
2,2019,37,86,53,33,0,0,YES
2,2019,11,87,7,5,75,0.862068966,YES
4,2022,44,89,49,16,24,0.269662921,YES
9,2019,35,99,53,21,25,0.252525253,YES
5,2020,78,55,42,13,0,0,YES
5,2023,36,82,16,6,60,0.731707317,YES
4,2019,41,89,30,36,23,0.258426966,YES
3,2020,16,34,0,22,12,0.352941176,NO
9,2023,44,85,19,32,34,0.4,YES
7,2020,26,68,7,3,58,0.852941176,YES
4,2022,35,28,13,6,9,0.321428571,YES
7,2023,64,53,8,4,41,0.773584906,YES
3,2021,59,42,17,23,2,0.047619048,NO
7,2022,51,46,37,2,7,0.152173913,YES
10,2023,1,69,20,31,18,0.260869565,YES
6,2021,39,27,13,2,12,0.444444444,YES
8,2021,65,52,47,4,1,0.019230769,YES
6,2021,62,86,75,1,10,0.11627907,YES
9,2021,64,82,43,37,2,0.024390244,YES
2,2022,86,54,45,8,1,0.018518519,YES
9,2019,70,24,9,10,5,0.208333333,YES
2,2021,48,62,35,12,15,0.241935484,YES
2,2019,65,71,51,4,16,0.225352113,YES
9,2019,60,96,12,41,43,0.447916667,YES
5,2022,78,55,16,14,25,0.454545455,YES
7,2021,39,29,7,20,2,0.068965517,NO
9,2021,78,22,21,1,0,0,YES
5,2020,28,94,77,15,2,0.021276596,YES
3,2023,29,25,9,5,11,0.44,YES
7,2021,83,100,81,18,1,0.01,YES
8,2023,44,55,22,21,12,0.218181818,YES
10,2021,69,61,36,12,13,0.213114754,YES
8,2022,25,72,3,52,17,0.236111111,NO
5,2020,87,71,15,35,21,0.295774648,YES
7,2021,8,27,1,24,2,0.074074074,NO
7,2020,58,38,37,0,1,0.026315789,YES
8,2019,57,71,69,0,2,0.028169014,YES
5,2019,34,29,16,10,3,0.103448276,YES
3,2019,72,45,37,4,4,0.088888889,YES
4,2022,75,96,25,33,38,0.395833333,YES
4,2023,3,74,51,23,0,0,YES
2,2021,34,59,32,18,9,0.152542373,YES
7,2021,10,77,48,18,11,0.142857143,YES
9,2020,60,40,37,0,3,0.075,YES
2,2022,39,79,26,7,46,0.582278481,YES
10,2022,55,38,38,0,0,0,YES
8,2019,16,99,67,17,15,0.151515152,YES
2,2023,55,50,50,0,0,0,YES
8,2020,49,94,4,73,17,0.180851064,NO
10,2023,89,79,64,15,0,0,YES
5,2023,30,72,31,35,6,0.083333333,YES
9,2022,68,73,11,46,16,0.219178082,NO
6,2023,15,25,6,16,3,0.12,NO
8,2022,44,94,76,0,18,0.191489362,YES
10,2023,9,77,44,4,29,0.376623377,YES
2,2023,20,49,14,20,15,0.306122449,YES
10,2022,31,71,39,4,28,0.394366197,YES
4,2022,54,74,64,8,2,0.027027027,YES
7,2022,39,87,66,21,0,0,YES
3,2022,78,83,81,0,2,0.024096386,YES
3,2021,18,99,97,0,2,0.02020202,YES
6,2021,1,32,10,8,14,0.4375,YES
6,2021,14,66,50,8,8,0.121212121,YES
3,2019,20,92,39,4,49,0.532608696,YES
7,2021,27,25,1,15,9,0.36,NO
6,2021,34,34,30,1,3,0.088235294,YES
2,2020,22,33,27,4,2,0.060606061,YES
4,2020,20,74,39,0,35,0.472972973,YES
5,2021,79,81,78,2,1,0.012345679,YES
5,2021,70,85,14,14,57,0.670588235,YES
6,2023,16,32,4,10,18,0.5625,YES
5,2020,19,53,13,40,0,0,NO
6,2023,63,99,58,12,29,0.292929293,YES
10,2023,40,91,56,11,24,0.263736264,YES
10,2019,52,86,41,17,28,0.325581395,YES
9,2019,50,66,11,1,54,0.818181818,YES
4,2021,35,53,15,20,18,0.339622642,YES
8,2022,87,21,21,0,0,0,YES
2,2023,12,77,12,30,35,0.454545455,YES
3,2023,55,63,63,0,0,0,YES
10,2021,61,45,39,1,5,0.111111111,YES
5,2020,30,39,6,23,10,0.256410256,NO
10,2019,8,69,53,10,6,0.086956522,YES
9,2022,31,44,36,1,7,0.159090909,YES
10,2023,53,92,69,9,14,0.152173913,YES
9,2019,16,92,12,38,42,0.456521739,YES
7,2022,19,35,25,2,8,0.228571429,YES
7,2023,83,95,29,38,28,0.294736842,YES
9,2022,15,76,46,26,4,0.052631579,YES
7,2019,29,92,34,41,17,0.184782609,YES
4,2019,65,70,47,7,16,0.228571429,YES
9,2022,76,69,54,4,11,0.15942029,YES
3,2021,28,86,36,33,17,0.197674419,YES
2,2020,75,64,57,4,3,0.046875,YES
10,2022,29,68,35,30,3,0.044117647,YES
9,2019,23,81,30,12,39,0.481481481,YES
7,2022,33,67,67,0,0,0,YES
8,2023,74,32,16,13,3,0.09375,YES
4,2022,18,84,43,36,5,0.05952381,YES
5,2019,2,54,29,16,9,0.166666667,YES
7,2023,47,38,33,0,5,0.131578947,YES
7,2019,59,97,37,20,40,0.412371134,YES
8,2019,21,51,48,1,2,0.039215686,YES
2,2020,64,98,94,4,0,0,YES
6,2021,85,79,52,7,20,0.253164557,YES
10,2022,5,92,68,9,15,0.163043478,YES
5,2021,66,62,19,15,28,0.451612903,YES
7,2022,26,62,49,8,5,0.080645161,YES
8,2021,5,27,5,4,18,0.666666667,YES
9,2022,46,85,16,45,24,0.282352941,NO
9,2022,40,56,28,22,6,0.107142857,YES
5,2020,40,21,2,5,14,0.666666667,YES
8,2022,56,69,50,6,13,0.188405797,YES
10,2019,32,20,20,0,0,0,YES
3,2022,29,38,33,1,4,0.105263158,YES
3,2023,75,36,22,7,7,0.194444444,YES
5,2021,18,78,40,4,34,0.435897436,YES
4,2021,58,92,73,8,11,0.119565217,YES
9,2021,2,68,52,13,3,0.044117647,YES
6,2022,61,99,28,18,53,0.535353535,YES
5,2019,72,74,10,7,57,0.77027027,YES
9,2022,44,69,29,19,21,0.304347826,YES
10,2021,69,43,35,1,7,0.162790698,YES
2,2022,35,38,5,15,18,0.473684211,YES
10,2020,24,22,5,8,9,0.409090909,YES
6,2022,64,60,11,25,24,0.4,YES
9,2021,81,66,46,15,5,0.075757576,YES
9,2019,49,70,9,54,7,0.1,NO
9,2019,59,53,28,11,14,0.264150943,YES
6,2022,38,32,30,2,0,0,YES
7,2023,63,98,79,10,9,0.091836735,YES
3,2021,75,33,19,2,12,0.363636364,YES
9,2023,17,94,53,39,2,0.021276596,YES
7,2019,46,89,42,41,6,0.06741573,YES
8,2022,27,52,30,7,15,0.288461538,YES
2,2020,17,51,51,0,0,0,YES
9,2020,70,50,36,12,2,0.04,YES
3,2022,29,33,10,12,11,0.333333333,YES
4,2021,86,39,22,7,10,0.256410256,YES
3,2019,37,65,41,20,4,0.061538462,YES
3,2019,89,63,58,1,4,0.063492063,YES
2,2019,47,27,23,4,0,0,YES
6,2022,37,81,56,14,11,0.135802469,YES
10,2021,79,38,1,19,18,0.473684211,NO
9,2020,21,62,52,8,2,0.032258065,YES
3,2019,41,75,36,32,7,0.093333333,YES
3,2020,87,57,23,18,16,0.280701754,YES
9,2021,29,97,42,2,53,0.546391753,YES
3,2023,61,52,35,10,7,0.134615385,YES
5,2023,26,74,44,9,21,0.283783784,YES
7,2020,78,65,21,11,33,0.507692308,YES
8,2019,10,65,31,23,11,0.169230769,YES
8,2022,80,77,20,28,29,0.376623377,YES
3,2021,33,32,25,6,1,0.03125,YES
4,2021,17,76,12,37,27,0.355263158,YES
4,2019,51,33,28,4,1,0.03030303,YES
10,2022,52,87,49,17,21,0.24137931,YES
3,2020,13,30,28,2,0,0,YES
3,2021,87,75,32,8,35,0.466666667,YES
6,2019,89,81,66,1,14,0.172839506,YES
6,2023,44,80,39,27,14,0.175,YES
5,2022,37,30,25,3,2,0.066666667,YES
7,2023,71,66,22,20,24,0.363636364,YES
6,2019,76,30,9,14,7,0.233333333,YES
3,2023,54,59,56,2,1,0.016949153,YES
10,2021,34,28,12,16,0,0,NO
10,2019,39,76,28,48,0,0,NO
9,2021,59,66,37,11,18,0.272727273,YES
2,2019,47,77,21,45,11,0.142857143,NO
3,2019,87,98,22,71,5,0.051020408,NO
8,2023,23,28,20,0,8,0.285714286,YES
6,2020,4,20,7,13,0,0,NO
3,2021,38,70,7,46,17,0.242857143,NO
2,2020,79,79,48,14,17,0.215189873,YES
2,2020,74,49,43,2,4,0.081632653,YES
4,2021,76,63,29,30,4,0.063492063,YES
10,2019,22,32,21,0,11,0.34375,YES
5,2019,82,59,22,4,33,0.559322034,YES
9,2022,5,89,50,35,4,0.04494382,YES
8,2020,71,61,30,18,13,0.213114754,YES
5,2023,69,38,23,12,3,0.078947368,YES
10,2023,4,45,26,1,18,0.4,YES
2,2020,13,84,81,2,1,0.011904762,YES
3,2021,37,51,16,3,32,0.62745098,YES
3,2022,82,66,55,6,5,0.075757576,YES
5,2021,2,45,45,0,0,0,YES
2,2022,71,93,42,27,24,0.258064516,YES
8,2019,75,23,10,13,0,0,NO
5,2022,14,37,4,25,8,0.216216216,NO
2,2023,24,77,61,15,1,0.012987013,YES
10,2022,30,24,13,7,4,0.166666667,YES
4,2020,32,62,55,4,3,0.048387097,YES
8,2023,22,80,9,64,7,0.0875,NO
4,2021,61,21,8,2,11,0.523809524,YES
3,2022,35,85,63,6,16,0.188235294,YES
5,2020,50,74,55,14,5,0.067567568,YES
8,2019,14,48,42,6,0,0,YES
3,2022,31,80,37,3,40,0.5,YES
7,2020,83,42,20,4,18,0.428571429,YES
10,2022,32,45,30,15,0,0,YES
9,2019,37,40,20,0,20,0.5,YES
8,2021,43,61,29,8,24,0.393442623,YES
10,2022,45,86,41,2,43,0.5,YES
4,2020,9,44,6,21,17,0.386363636,YES
4,2019,17,33,21,2,10,0.303030303,YES
4,2019,71,76,50,3,23,0.302631579,YES
8,2021,10,80,53,27,0,0,YES
9,2021,21,89,68,2,19,0.213483146,YES
6,2022,3,60,13,47,0,0,NO
3,2023,43,70,54,9,7,0.1,YES
9,2023,56,23,23,0,0,0,YES
4,2019,14,40,19,11,10,0.25,YES
9,2023,39,96,44,46,6,0.0625,YES
5,2020,12,90,37,25,28,0.311111111,YES
4,2019,74,80,70,9,1,0.0125,YES
6,2019,40,47,23,22,2,0.042553191,YES
8,2022,6,53,39,12,2,0.037735849,YES
6,2020,56,73,31,16,26,0.356164384,YES
6,2020,40,34,19,10,5,0.147058824,YES
9,2019,21,47,24,21,2,0.042553191,YES
6,2019,49,29,2,2,25,0.862068966,YES
4,2019,82,89,12,3,74,0.831460674,YES
6,2022,55,24,6,16,2,0.083333333,NO
4,2019,21,84,39,36,9,0.107142857,YES
9,2022,53,35,3,24,8,0.228571429,NO
2,2023,22,63,15,46,2,0.031746032,NO
9,2021,87,39,24,7,8,0.205128205,YES
9,2020,81,31,4,25,2,0.064516129,NO
4,2022,29,48,1,13,34,0.708333333,YES
3,2020,57,62,15,40,7,0.112903226,NO
3,2022,49,81,25,16,40,0.49382716,YES
5,2022,28,80,52,21,7,0.0875,YES
9,2021,57,72,9,37,26,0.361111111,NO
10,2022,73,25,7,1,17,0.68,YES
4,2020,56,70,56,11,3,0.042857143,YES
5,2019,41,32,2,0,30,0.9375,YES
5,2022,32,84,12,32,40,0.476190476,YES
7,2022,58,20,18,0,2,0.1,YES
2,2019,3,40,9,31,0,0,NO
8,2020,33,49,14,24,11,0.224489796,YES
4,2021,25,21,7,13,1,0.047619048,NO
7,2019,11,77,27,5,45,0.584415584,YES
7,2023,41,82,81,1,0,0,YES
3,2020,42,77,13,21,43,0.558441558,YES
4,2021,21,65,57,4,4,0.061538462,YES
7,2020,19,69,3,26,40,0.579710145,YES
9,2022,57,42,6,12,24,0.571428571,YES
6,2022,25,24,13,2,9,0.375,YES
9,2023,36,79,13,39,27,0.341772152,YES
7,2020,28,58,33,14,11,0.189655172,YES
9,2020,17,53,14,3,36,0.679245283,YES
2,2020,24,28,28,0,0,0,YES
5,2020,82,52,34,12,6,0.115384615,YES
2,2022,66,52,46,3,3,0.057692308,YES
10,2023,88,37,26,7,4,0.108108108,YES
4,2021,69,30,18,6,6,0.2,YES
5,2020,11,86,29,53,4,0.046511628,NO
4,2022,17,60,28,29,3,0.05,YES
3,2021,14,53,49,4,0,0,YES
2,2022,30,21,0,4,17,0.80952381,YES
5,2021,82,32,32,0,0,0,YES
6,2023,37,86,34,48,4,0.046511628,NO
2,2023,9,98,74,20,4,0.040816327,YES
5,2022,47,31,6,24,1,0.032258065,NO
4,2019,49,63,1,34,28,0.444444444,NO
10,2019,33,44,26,14,4,0.090909091,YES
10,2021,60,80,18,33,29,0.3625,YES
3,2019,54,89,6,42,41,0.460674157,YES
7,2023,59,94,79,7,8,0.085106383,YES
4,2019,74,65,13,16,36,0.553846154,YES
4,2019,80,31,10,11,10,0.322580645,YES
7,2022,22,28,5,23,0,0,NO
2,2020,25,34,1,32,1,0.029411765,NO
3,2021,44,79,56,6,17,0.215189873,YES
6,2023,53,73,63,3,7,0.095890411,YES
3,2023,77,40,32,3,5,0.125,YES
9,2023,63,34,6,12,16,0.470588235,YES
10,2020,28,43,31,12,0,0,YES
8,2021,60,74,17,0,57,0.77027027,YES
5,2022,81,100,77,2,21,0.21,YES
6,2021,77,52,51,1,0,0,YES
9,2020,39,97,20,73,4,0.041237113,NO
2,2022,24,99,94,2,3,0.03030303,YES
5,2019,86,21,9,11,1,0.047619048,NO
4,2020,84,58,51,2,5,0.086206897,YES
2,2020,39,58,51,1,6,0.103448276,YES
5,2019,41,35,27,1,7,0.2,YES
5,2022,64,31,14,16,1,0.032258065,NO
8,2022,15,67,65,2,0,0,YES
5,2023,38,30,15,4,11,0.366666667,YES
9,2022,7,59,20,17,22,0.372881356,YES
7,2019,32,30,6,11,13,0.433333333,YES
8,2022,81,67,38,3,26,0.388059701,YES
4,2019,64,60,9,36,15,0.25,NO
9,2022,46,65,44,0,21,0.323076923,YES
8,2023,23,87,0,31,56,0.643678161,YES
4,2019,55,67,61,2,4,0.059701493,YES
9,2020,37,58,34,22,2,0.034482759,YES
8,2021,88,87,69,14,4,0.045977011,YES
3,2021,6,50,3,23,24,0.48,YES
5,2020,87,37,27,2,8,0.216216216,YES
5,2019,36,28,8,6,14,0.5,YES
6,2020,75,97,49,23,25,0.257731959,YES
5,2021,49,91,47,34,10,0.10989011,YES
10,2020,7,55,2,37,16,0.290909091,NO
6,2021,26,94,74,12,8,0.085106383,YES
5,2020,59,98,49,47,2,0.020408163,YES
9,2019,68,89,17,65,7,0.078651685,NO
8,2023,64,22,22,0,0,0,YES
7,2019,52,77,32,9,36,0.467532468,YES
4,2021,62,77,56,13,8,0.103896104,YES
6,2021,18,47,28,19,0,0,YES
5,2022,38,59,12,31,16,0.271186441,NO
9,2023,55,39,16,20,3,0.076923077,NO
5,2023,13,27,11,8,8,0.296296296,YES
9,2023,80,30,17,9,4,0.133333333,YES
4,2022,41,98,11,1,86,0.87755102,YES
9,2021,88,23,14,0,9,0.391304348,YES
5,2021,23,22,16,0,6,0.272727273,YES
8,2020,30,48,36,11,1,0.020833333,YES
8,2021,84,38,10,18,10,0.263157895,YES
3,2023,4,32,27,1,4,0.125,YES
3,2023,73,55,12,20,23,0.418181818,YES
10,2021,35,99,2,82,15,0.151515152,NO
8,2019,54,36,27,9,0,0,YES
7,2019,64,63,19,8,36,0.571428571,YES
3,2019,45,39,7,29,3,0.076923077,NO
10,2020,12,51,3,46,2,0.039215686,NO
8,2019,77,87,8,15,64,0.735632184,YES
5,2019,47,73,62,6,5,0.068493151,YES
10,2023,50,33,7,8,18,0.545454545,YES
8,2020,14,49,44,5,0,0,YES
6,2019,21,69,54,0,15,0.217391304,YES
8,2020,37,70,67,1,2,0.028571429,YES
2,2021,82,100,86,0,14,0.14,YES
9,2023,36,93,14,25,54,0.580645161,YES
5,2022,39,28,25,0,3,0.107142857,YES
10,2019,34,56,14,21,21,0.375,YES
5,2022,6,61,6,30,25,0.409836066,YES
9,2019,78,94,34,40,20,0.212765957,YES
8,2022,81,46,0,11,35,0.760869565,YES
2,2021,26,68,32,3,33,0.485294118,YES
4,2020,65,52,3,13,36,0.692307692,YES
3,2023,2,83,38,25,20,0.240963855,YES
10,2021,27,24,24,0,0,0,YES
8,2021,66,64,32,12,20,0.3125,YES
6,2023,27,50,1,47,2,0.04,NO
8,2023,1,38,26,6,6,0.157894737,YES
3,2022,77,90,71,6,13,0.144444444,YES
2,2020,36,34,17,12,5,0.147058824,YES
9,2019,4,69,57,5,7,0.101449275,YES
8,2022,37,60,19,21,20,0.333333333,YES
7,2021,73,56,29,18,9,0.160714286,YES
8,2021,41,42,30,11,1,0.023809524,YES
9,2021,57,74,23,38,13,0.175675676,NO
5,2021,9,88,61,6,21,0.238636364,YES
9,2023,59,93,93,0,0,0,YES
3,2021,80,70,59,8,3,0.042857143,YES
2,2022,86,59,36,7,16,0.271186441,YES
8,2020,4,88,26,10,52,0.590909091,YES
3,2020,43,62,50,9,3,0.048387097,YES
8,2020,60,48,37,1,10,0.208333333,YES
5,2019,55,99,14,30,55,0.555555556,YES
4,2023,79,37,34,0,3,0.081081081,YES
5,2023,79,92,51,12,29,0.315217391,YES
7,2022,71,81,20,47,14,0.172839506,NO
6,2019,20,55,33,16,6,0.109090909,YES
5,2019,10,34,32,2,0,0,YES
8,2020,42,65,51,3,11,0.169230769,YES
3,2022,17,39,38,0,1,0.025641026,YES
7,2021,55,90,43,7,40,0.444444444,YES
6,2021,65,87,77,5,5,0.057471264,YES
8,2021,9,23,7,16,0,0,NO
7,2022,50,24,4,19,1,0.041666667,NO
9,2023,15,33,2,25,6,0.181818182,NO
7,2020,47,48,5,31,12,0.25,NO
9,2019,58,82,35,32,15,0.182926829,YES
3,2023,11,23,0,16,7,0.304347826,NO
9,2021,76,55,55,0,0,0,YES
3,2020,77,55,23,19,13,0.236363636,YES
7,2020,87,24,3,7,14,0.583333333,YES
6,2020,52,24,2,8,14,0.583333333,YES
8,2020,32,49,44,1,4,0.081632653,YES
7,2019,30,32,2,7,23,0.71875,YES
5,2021,84,76,11,29,36,0.473684211,YES
6,2020,65,61,25,0,36,0.590163934,YES
9,2019,43,52,42,1,9,0.173076923,YES
7,2023,14,35,13,1,21,0.6,YES
10,2020,21,38,31,7,0,0,YES
4,2019,26,87,52,5,30,0.344827586,YES
10,2022,79,97,15,75,7,0.072164948,NO
2,2023,80,69,33,34,2,0.028985507,YES
5,2019,66,32,23,2,7,0.21875,YES
4,2023,14,95,44,38,13,0.136842105,YES
5,2021,41,81,79,2,0,0,YES
5,2022,44,38,15,12,11,0.289473684,YES
8,2020,5,61,44,5,12,0.196721311,YES
6,2019,86,98,75,9,14,0.142857143,YES
3,2020,78,93,65,17,11,0.11827957,YES
2,2020,68,53,27,5,21,0.396226415,YES
9,2022,30,31,28,3,0,0,YES
4,2023,49,44,0,26,18,0.409090909,NO
8,2022,6,45,14,28,3,0.066666667,NO
5,2019,3,48,1,32,15,0.3125,NO
9,2019,52,89,25,63,1,0.011235955,NO
2,2019,10,40,36,1,3,0.075,YES
10,2022,79,85,0,69,16,0.188235294,NO
10,2023,62,95,46,19,30,0.315789474,YES
8,2019,4,37,26,9,2,0.054054054,YES
2,2019,1,49,19,16,14,0.285714286,YES
5,2023,12,50,29,21,0,0,YES
8,2022,35,20,1,19,0,0,NO
2,2019,13,21,13,5,3,0.142857143,YES
8,2019,1,79,73,3,3,0.037974684,YES
5,2022,44,81,14,64,3,0.037037037,NO
9,2020,56,66,36,19,11,0.166666667,YES
2,2023,43,35,28,0,7,0.2,YES
6,2019,1,38,12,10,16,0.421052632,YES
9,2022,76,49,35,7,7,0.142857143,YES
8,2019,85,80,35,37,8,0.1,YES
7,2022,52,40,32,2,6,0.15,YES
4,2021,36,51,0,45,6,0.117647059,NO
8,2021,76,95,40,14,41,0.431578947,YES
2,2019,53,25,8,11,6,0.24,YES
6,2022,2,61,30,25,6,0.098360656,YES
2,2022,20,31,30,0,1,0.032258065,YES
2,2020,68,65,54,1,10,0.153846154,YES
9,2021,5,74,32,26,16,0.216216216,YES
6,2019,40,39,2,25,12,0.307692308,NO
3,2021,3,40,23,11,6,0.15,YES
3,2021,17,90,27,4,59,0.655555556,YES
2,2020,8,86,47,25,14,0.162790698,YES
9,2019,70,78,69,1,8,0.102564103,YES
4,2020,84,55,37,8,10,0.181818182,YES
4,2020,57,70,42,18,10,0.142857143,YES
7,2020,78,80,6,72,2,0.025,NO
6,2020,32,60,19,31,10,0.166666667,NO
6,2021,50,41,30,6,5,0.12195122,YES
6,2019,85,81,55,23,3,0.037037037,YES
5,2019,2,61,53,3,5,0.081967213,YES
6,2020,40,81,28,8,45,0.555555556,YES
5,2020,72,89,0,56,33,0.370786517,NO
7,2020,11,33,29,1,3,0.090909091,YES
6,2019,77,41,5,1,35,0.853658537,YES
6,2019,37,63,63,0,0,0,YES
8,2021,78,74,54,9,11,0.148648649,YES
5,2022,26,97,58,0,39,0.402061856,YES
7,2021,23,68,13,21,34,0.5,YES
8,2023,37,69,14,7,48,0.695652174,YES
7,2021,16,92,92,0,0,0,YES
4,2023,40,86,48,3,35,0.406976744,YES
4,2021,37,46,32,10,4,0.086956522,YES
5,2021,84,66,11,42,13,0.196969697,NO
6,2020,30,99,73,3,23,0.232323232,YES
9,2020,25,97,61,18,18,0.18556701,YES
2,2022,26,80,74,5,1,0.0125,YES
2,2020,61,40,40,0,0,0,YES
2,2020,74,86,14,16,56,0.651162791,YES
5,2020,88,99,63,19,17,0.171717172,YES
9,2019,16,40,5,32,3,0.075,NO
9,2020,29,54,54,0,0,0,YES
10,2022,19,94,55,0,39,0.414893617,YES
7,2023,85,94,0,48,46,0.489361702,NO
9,2020,7,64,35,15,14,0.21875,YES
10,2019,13,48,38,10,0,0,YES
9,2020,77,80,2,10,68,0.85,YES
10,2019,4,72,22,21,29,0.402777778,YES
7,2020,53,97,45,49,3,0.030927835,NO
2,2021,1,31,8,16,7,0.225806452,NO
7,2020,88,60,15,25,20,0.333333333,YES
10,2022,46,50,47,1,2,0.04,YES
10,2022,27,69,9,31,29,0.420289855,YES
10,2019,72,79,34,4,41,0.518987342,YES
4,2023,30,31,14,9,8,0.258064516,YES
5,2020,5,55,22,8,25,0.454545455,YES
4,2020,44,58,26,13,19,0.327586207,YES
6,2021,37,38,6,24,8,0.210526316,NO
4,2022,23,28,22,2,4,0.142857143,YES
7,2022,52,34,32,0,2,0.058823529,YES
3,2021,44,90,35,54,1,0.011111111,NO
6,2021,73,59,15,43,1,0.016949153,NO
4,2019,53,56,16,11,29,0.517857143,YES
10,2020,66,56,33,20,3,0.053571429,YES
10,2019,2,40,24,16,0,0,YES
7,2023,82,38,10,17,11,0.289473684,YES
10,2022,29,30,5,5,20,0.666666667,YES
6,2020,23,73,29,7,37,0.506849315,YES
3,2022,21,98,28,51,19,0.193877551,NO
3,2023,56,23,0,14,9,0.391304348,NO
10,2023,59,88,12,10,66,0.75,YES
4,2023,80,96,77,11,8,0.083333333,YES
7,2023,15,29,17,4,8,0.275862069,YES
10,2020,19,95,2,53,40,0.421052632,NO
9,2023,80,77,49,6,22,0.285714286,YES
3,2019,29,29,25,4,0,0,YES
3,2021,85,39,34,1,4,0.102564103,YES
9,2019,7,64,54,7,3,0.046875,YES
3,2021,15,64,5,13,46,0.71875,YES
2,2022,4,84,78,4,2,0.023809524,YES
8,2022,12,75,62,8,5,0.066666667,YES
9,2020,77,81,62,4,15,0.185185185,YES
8,2020,49,45,32,3,10,0.222222222,YES
8,2021,4,47,40,3,4,0.085106383,YES
7,2023,50,91,19,29,43,0.472527473,YES
7,2020,66,20,12,0,8,0.4,YES
7,2021,18,68,50,11,7,0.102941176,YES
7,2019,4,76,9,11,56,0.736842105,YES
2,2023,32,37,2,9,26,0.702702703,YES
4,2022,81,52,17,20,15,0.288461538,YES
8,2022,25,85,80,3,2,0.023529412,YES
2,2019,88,59,11,16,32,0.542372881,YES
9,2021,81,63,57,2,4,0.063492063,YES
3,2023,22,33,14,12,7,0.212121212,YES
10,2019,23,22,0,17,5,0.227272727,NO
10,2023,10,86,17,51,18,0.209302326,NO
6,2023,14,75,54,5,16,0.213333333,YES
2,2021,27,87,59,18,10,0.114942529,YES
3,2022,33,93,82,2,9,0.096774194,YES
2,2019,72,20,14,2,4,0.2,YES
2,2020,23,80,7,67,6,0.075,NO
2,2023,38,62,12,19,31,0.5,YES
6,2022,30,31,31,0,0,0,YES
6,2020,45,74,37,11,26,0.351351351,YES
6,2022,74,92,84,3,5,0.054347826,YES
8,2023,45,78,27,51,0,0,NO
8,2019,39,72,10,43,19,0.263888889,NO
6,2020,18,33,30,1,2,0.060606061,YES
4,2023,7,88,62,5,21,0.238636364,YES
7,2021,57,49,39,6,4,0.081632653,YES
5,2021,52,34,23,6,5,0.147058824,YES
2,2020,7,33,33,0,0,0,YES
2,2022,14,39,39,0,0,0,YES
5,2019,58,71,53,9,9,0.126760563,YES
10,2020,34,36,23,0,13,0.361111111,YES
8,2019,63,49,49,0,0,0,YES
5,2022,42,47,26,7,14,0.29787234,YES
7,2023,43,56,13,37,6,0.107142857,NO
3,2022,18,96,29,3,64,0.666666667,YES
8,2022,89,79,71,8,0,0,YES
9,2023,43,60,43,17,0,0,YES
5,2020,26,97,0,25,72,0.742268041,YES
10,2020,41,49,47,1,1,0.020408163,YES
4,2019,13,74,24,1,49,0.662162162,YES
2,2023,64,73,24,18,31,0.424657534,YES
2,2019,75,69,6,0,63,0.913043478,YES
7,2019,56,71,1,10,60,0.845070423,YES
10,2019,42,95,26,24,45,0.473684211,YES
10,2023,1,73,12,15,46,0.630136986,YES
5,2019,80,90,80,0,10,0.111111111,YES
2,2023,41,65,8,17,40,0.615384615,YES
6,2019,53,99,11,39,49,0.494949495,YES
5,2022,19,67,19,18,30,0.447761194,YES
8,2022,74,67,41,7,19,0.28358209,YES
5,2019,59,84,40,42,2,0.023809524,NO
6,2021,24,46,3,0,43,0.934782609,YES
5,2022,69,42,2,19,21,0.5,YES
6,2019,27,26,8,12,6,0.230769231,YES
3,2022,58,53,14,2,37,0.698113208,YES
6,2021,77,33,20,7,6,0.181818182,YES
3,2019,74,56,34,20,2,0.035714286,YES
9,2021,22,91,16,65,10,0.10989011,NO
2,2019,67,64,57,5,2,0.03125,YES
7,2019,61,42,9,8,25,0.595238095,YES
7,2019,17,89,54,5,30,0.337078652,YES
10,2022,21,60,50,0,10,0.166666667,YES
3,2022,31,71,1,2,68,0.957746479,YES
7,2022,28,39,1,23,15,0.384615385,NO
10,2020,15,53,43,8,2,0.037735849,YES
2,2023,56,53,25,7,21,0.396226415,YES
3,2022,17,76,40,34,2,0.026315789,YES
